Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer Days,Age,Total_Spent
Postgraduate,Married,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,158,32,44
Postgraduate,Married,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,336,46,63
Graduate,Married,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,489,63,901
Undergraduate,Together,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,910,39,38
Postgraduate,Single,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,429,58,455
Postgraduate,Single,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,747,65,775
Postgraduate,Married,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,258,55,15
Graduate,Married,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,462,41,38
Postgraduate,Married,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,187,30,1512
Graduate,Together,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,691,64,43
Graduate,Single,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,881,37,42
Graduate,Married,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,225,30,1089
Postgraduate,Married,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,813,38,162
Graduate,Single,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,552,63,1272
Graduate,Married,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1029,32,1173
Postgraduate,Married,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,169,40,816
Graduate,Single,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,615,46,74
Graduate,Together,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,369,60,134
Postgraduate,Single,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,486,74,157
Graduate,Married,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,444,38,561
Graduate,Single,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1,63,1336
Postgraduate,Together,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,845,38,2092
Postgraduate,Single,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,378,50,463
Postgraduate,Single,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,276,64,1130
Graduate,Together,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,323,38,20
Graduate,Single,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,775,58,377
Graduate,Single,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,592,24,1544
Postgraduate,Single,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,154,64,138
Postgraduate,Married,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,639,49,1012
Postgraduate,Single,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,455,52,1766
Graduate,Married,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,172,36,45
Graduate,Single,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,549,62,161
Graduate,Single,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,219,48,144
Graduate,Together,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,469,67,1734
Graduate,Together,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,410,42,823
Graduate,Together,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,281,51,1138
Graduate,Single,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,647,65,1429
Postgraduate,Together,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,317,36,1371
Graduate,Single,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,660,48,982
Graduate,Single,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,256,31,44
Graduate,Together,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,704,43,318
Graduate,Married,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,520,39,434
Undergraduate,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,513,43,198
Graduate,Married,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,575,45,359
Undergraduate,Married,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,1032,51,576
Postgraduate,Single,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,442,46,88
Graduate,Married,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,35,63
Postgraduate,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,938,30,27
Graduate,Married,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,647,30,193
Postgraduate,Single,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,809,40,101
Graduate,Married,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,4,63,2211
Postgraduate,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,426,52,140
Graduate,Single,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,369,39,415
Graduate,Together,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,712,57,22
Graduate,Married,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,552,36,263
Graduate,Married,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,532,23,393
Graduate,Married,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,411,28,147
Graduate,Married,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,237,58,443
Postgraduate,Single,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,355,51,1958
Postgraduate,Married,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,618,43,174
Postgraduate,Single,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,415,67,2217
Graduate,Single,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,277,56,1691
Graduate,Together,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,598,54,25
Undergraduate,Married,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,197,34,809
Graduate,Married,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,829,39,895
Postgraduate,Together,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,711,39,484
Postgraduate,Married,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,689,41,413
Undergraduate,Single,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,308,34,331
Graduate,Single,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,490,44,25
Postgraduate,Single,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,347,47,13
Graduate,Married,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,910,44,115
Graduate,Single,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,48,16
Postgraduate,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,444,42,92
Graduate,Married,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,513,37,52
Graduate,Married,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,740,44,1464
Graduate,Single,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,661,50,441
Postgraduate,Single,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,445,55,283
Postgraduate,Together,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,306,48,747
Graduate,Single,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,565,56,1870
Graduate,Single,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,660,28,165
Graduate,Together,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,546,37,1941
Undergraduate,Married,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,678,33,839
Graduate,Single,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,881,56,1655
Undergraduate,Married,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,617,39,23
Graduate,Married,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,702,31,66
Graduate,Together,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,600,47,37
Graduate,Single,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,251,63,21
Graduate,Together,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,802,42,22
Graduate,Together,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,4,36,78
Postgraduate,Married,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,581,32,79
Graduate,Married,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,319,58,265
Postgraduate,Married,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,218,62,1175
Postgraduate,Married,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,658,49,1305
Postgraduate,Married,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,286,35,46
Graduate,Together,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,368,49,25
Graduate,Single,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,415,61,46
Postgraduate,Together,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,880,65,874
Undergraduate,Together,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,1063,29,100
Postgraduate,Single,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,429,67,930
Graduate,Married,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,375,59,868
Graduate,Married,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,360,38,45
Graduate,Together,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,586,39,1260
Graduate,Married,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,434,30,414
Graduate,Together,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,573,64,392
Graduate,Married,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,970,37,1109
Graduate,Single,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,699,63,639
Graduate,Married,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,618,30,79
Graduate,Together,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,491,32,1665
Graduate,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,669,23,692
Graduate,Single,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,802,44,1392
Graduate,Married,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,372,33,44
Postgraduate,Married,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,693,35,50
Graduate,Married,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,757,43,467
Graduate,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,371,44,223
Graduate,Married,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,91,55,158
Graduate,Married,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,392,41,1211
Graduate,Single,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,841,44,1575
Undergraduate,Married,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,344,67,1208
Graduate,Married,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,459,63,43
Graduate,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,440,39,527
Graduate,Single,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,167,55,932
Postgraduate,Single,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,303,59,71
Graduate,Together,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,163,61,54
Graduate,Single,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,627,49,129
Graduate,Single,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,909,41,1615
Postgraduate,Single,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,503,38,1034
Graduate,Married,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,584,64,1088
Graduate,Together,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,344,45,137
Postgraduate,Together,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,407,32,1244
Graduate,Together,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,370,36,41
Graduate,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,728,40,1174
Graduate,Single,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,553,63,993
Graduate,Married,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,545,66,100
Postgraduate,Married,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,768,62,1680
Graduate,Married,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,216,30,98
Graduate,Together,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,413,35,48
Graduate,Together,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,577,65,519
Graduate,Married,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,346,58,715
Graduate,Married,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,447,45,37
Postgraduate,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,431,27,653
Graduate,Married,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,517,31,1455
Graduate,Single,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,157,44,602
Postgraduate,Married,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,578,37,26
Undergraduate,Single,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,254,54,102
Graduate,Married,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,832,41,176
Graduate,Married,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,878,54,433
Graduate,Married,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,692,26,1366
Graduate,Married,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,658,45,1001
Undergraduate,Married,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,721,22,961
Graduate,Married,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,250,55,1518
Graduate,Single,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,605,34,56
Postgraduate,Married,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,543,43,22
Postgraduate,Single,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,462,40,400
Undergraduate,Together,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,411,45,26
Graduate,Together,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,304,38,350
Graduate,Single,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,717,21,1216
Postgraduate,Together,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,880,65,874
Postgraduate,Married,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,564,64,40
Graduate,Together,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,432,39,1367
Graduate,Single,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,557,58,264
Postgraduate,Married,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,798,38,2053
Graduate,Married,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,737,39,1376
Postgraduate,Married,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,261,38,45
Postgraduate,Together,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,198,65,976
Undergraduate,Married,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,810,30,51
Postgraduate,Married,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,290,40,1264
Undergraduate,Married,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,646,42,75
Undergraduate,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,768,28,57
Postgraduate,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,426,52,140
Graduate,Single,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,721,44,497
Postgraduate,Married,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,487,65,266
Graduate,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,810,53,2006
Graduate,Single,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,668,59,615
Postgraduate,Together,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,715,33,1021
Graduate,Together,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,204,61,22
Postgraduate,Together,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,694,40,133
Postgraduate,Married,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,500,60,437
Postgraduate,Together,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,603,45,1013
Undergraduate,Married,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,467,33,57
Postgraduate,Together,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,319,62,1038
Postgraduate,Single,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,428,52,1573
Graduate,Single,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,779,43,28
Postgraduate,Together,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,727,38,123
Undergraduate,Together,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,424,38,13
Graduate,Married,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,828,34,132
Undergraduate,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,1003,58,732
Graduate,Together,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,169,57,66
Graduate,Together,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,605,42,1631
Graduate,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,666,48,608
Postgraduate,Married,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,616,28,1822
Postgraduate,Together,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,1002,49,1282
Graduate,Together,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,635,40,8
Graduate,Single,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,593,38,43
Postgraduate,Single,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,398,38,1931
Postgraduate,Married,156924.0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,464,65,8
Undergraduate,Married,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,844,34,103
Postgraduate,Single,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,66,57,1169
Graduate,Married,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,185,49,395
Graduate,Single,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,664,45,258
Graduate,Single,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,31,44,25
Postgraduate,Single,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,337,60,185
Postgraduate,Single,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,911,48,180
Graduate,Single,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,310,40,22
Graduate,Married,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,317,43,44
Graduate,Single,36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,703,46,94
Graduate,Married,23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,281,57,81
Graduate,Single,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,323,41,798
Graduate,Single,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,378,57,1334
Postgraduate,Together,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,256,43,38
Postgraduate,Together,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,257,54,61
Postgraduate,Together,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,547,41,300
Postgraduate,Married,42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,361,52,88
Postgraduate,Married,49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,356,56,54
Graduate,Married,69209.0,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,810,42,1782
Graduate,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,312,38,68
Graduate,Single,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,664,45,258
Postgraduate,Together,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,527,38,31
Undergraduate,Married,32146.0,1,0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,1,31,66
Undergraduate,Single,41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,221,50,174
Postgraduate,Together,34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,318,39,28
Postgraduate,Married,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,3,59,731
